filename	label	off0	off1	span	code	semantic_rel	code_wp
es-S0365-66912007000300011-1	SINTOMA	2630	2662	adelgazamiento femoral bilateral	123561001	NARROW	128135006
es-S0365-66912007000300011-1	SINTOMA	2630	2662	adelgazamiento femoral bilateral	123561001	NARROW	8447006
es-S0365-66912007000300011-1	SINTOMA	2630	2662	adelgazamiento femoral bilateral	123561001	NARROW	84773003
es-S0365-66912007000300011-1	SINTOMA	2630	2662	adelgazamiento femoral bilateral	123561001	NARROW	879910002
es-S0376-78922009000300010-1	SINTOMA	1538	1587	adelgazamiento por desgrasamiento de los colgajos	1202017008	EXACT	128927009
es-S0376-78922009000300010-1	SINTOMA	1538	1587	adelgazamiento por desgrasamiento de los colgajos	1202017008	EXACT	387713003
es-S0004-06142009000300014-4	SINTOMA	252	297	adherida a peritoneo parietal y parietocólico	70190001	EXACT	239953001
es-S0004-06142009000300014-4	SINTOMA	252	297	adherida a peritoneo parietal y parietocólico	70190001	EXACT	66579008
es-S0210-48062009000400017-1	SINTOMA	1861	1932	administración de gadolinio se observó una discreta captación del mismo	118247008	NARROW	365853002
es-S0212-16112004000400007-1	SINTOMA	2733	2739	afasia	87486003	EXACT	106169008
es-S0210-48062006000700010-1	SINTOMA	1727	1734	afebril	87273009	EXACT	105723007
es-S0210-56912010000200009-1	SINTOMA	1696	1703	afebril	87273009	EXACT	105723007
es-S0212-16112004000400007-1	SINTOMA	810	817	afebril	87273009	EXACT	105723007
es-S0212-16112004000400007-1	SINTOMA	2799	2806	afebril	87273009	EXACT	105723007
es-S0212-16112012000300028-1	SINTOMA	454	461	afebril	87273009	EXACT	105723007
es-S0212-71992004001100007-1	SINTOMA	1238	1245	afebril	87273009	EXACT	105723007
es-S0212-71992005000700008-1	SINTOMA	830	837	afebril	87273009	EXACT	105723007
es-S0212-71992006000200006-1	SINTOMA	1272	1279	afebril	87273009	EXACT	105723007
es-S0212-71992006000700008-1	SINTOMA	1119	1126	afebril	87273009	EXACT	105723007
es-S0212-71992007000400005-1	SINTOMA	1673	1680	afebril	87273009	EXACT	105723007
es-S0378-48352006000900006-1	SINTOMA	418	425	afebril	87273009	EXACT	105723007
es-S1130-01082007000600012-1	SINTOMA	2607	2614	afebril	87273009	EXACT	105723007
es-S1130-01082007000600012-1	SINTOMA	2557	2564	afebril	87273009	EXACT	105723007
es-S1130-01082007000700011-2	SINTOMA	1235	1242	afebril	87273009	EXACT	105723007
es-S1130-01082010000300015-1	SINTOMA	299	306	afebril	87273009	EXACT	105723007
es-S1130-01082010000600012-1	SINTOMA	1248	1255	afebril	87273009	EXACT	105723007
es-S0004-06142009000500009-1	SINTOMA	588	595	afebril	87273009	EXACT	105723007
es-S0004-06142008000700015-2	SINTOMA	352	359	Afebril	87273009	EXACT	105723007
es-S0210-48062003000800013-1	SINTOMA	1725	1748	afecta grasa perirrenal	126874009	NARROW	126872008
es-S0210-48062003000800013-1	SINTOMA	1725	1748	afecta grasa perirrenal	126874009	NARROW	128071005
es-S0210-48062003000800013-1	SINTOMA	1725	1748	afecta grasa perirrenal	126874009	NARROW	387837005
es-S0376-78922009000100011-1	SINTOMA	4314	4379	afecta profundamente también al glande y a los tejidos perineales	249250005+700081008	COMPOSITE	
es-S0210-48062006000900014-1	SINTOMA	570	602	afectación de genitales externos	724386005	EXACT	300479008
es-S0210-48062006000900014-1	SINTOMA	570	602	afectación de genitales externos	724386005	EXACT	362968007
es-S0004-06142008000600014-1	SINTOMA	1971	2030	afectación de la albugínea, epidídimo ni cordón espermático	370066002+363452003+363453008	COMPOSITE	
es-S1130-01082008001000010-1	SINTOMA	1313	1351	afectación de la grasa peripancreática	734045002	NARROW	118948005
es-S0210-48062003000800013-1	SINTOMA	1753	1798	afectación de los sistemas excretor ni venoso	406123005+405967002	COMPOSITE	
es-S0210-48062003000800013-1	SINTOMA	1959	2003	afectación de los sistemas excretor y venoso	254928005+405965005	COMPOSITE	
es-S0365-66912012000300003-1	SINTOMA	1522	1555	afectación de mucosa nasal y piel	298004008+95324001	COMPOSITE	
es-S0210-48062007001000016-1	SINTOMA	2565	2600	afectación de sus niveles auditivos	15188001	EXACT	128540005
es-S0212-71992004000600005-1	SINTOMA	969	998	afectación del estado general	285384003	EXACT	404684003
es-S1130-01082006000100014-1	SINTOMA	986	1015	afectación del estado general	285384003	EXACT	404684003
es-S1130-01082007000700016-1	SINTOMA	130	159	afectación del estado general	285384003	EXACT	404684003
es-S0004-06142008000600014-1	SINTOMA	323	352	afectación del estado general	285384003	EXACT	404684003
es-S0212-16112007000800012-1	SINTOMA	2259	2297	afectación difusa de intestino delgado	119522002	EXACT	118435004
es-S0212-16112007000800012-1	SINTOMA	2259	2297	afectación difusa de intestino delgado	119522002	EXACT	85919009
es-S1130-01082011000500014-1	SINTOMA	872	922	afectación grave de la mucosa desde el margen anal	737201004	NARROW	249653002
es-S1130-01082011000500014-1	SINTOMA	872	922	afectación grave de la mucosa desde el margen anal	737201004	NARROW	32110003
es-S1130-01082011000500014-1	SINTOMA	872	922	afectación grave de la mucosa desde el margen anal	737201004	NARROW	76712006
es-S1130-01082011000500014-1	SINTOMA	872	922	afectación grave de la mucosa desde el margen anal	737201004	NARROW	79787007
es-S0211-69952011000400013-1	SINTOMA	1133	1155	afectación linfomatosa	445925008	EXACT	110459008
es-S1130-01082008000800011-1	SINTOMA	1255	1319	afectación lítica en cuerpos vertebrales a nivel dorsal y lumbar	262523007+262524001	COMPOSITE	
es-S0365-66912012000800004-1	SINTOMA	1980	2018	afectación macular y del nervio óptico	128331005+77157004	COMPOSITE	
es-S0210-56912010000200009-1	SINTOMA	756	787	afectación parenquimatosa basal	409609008	NARROW	128309002
es-S0210-56912010000200009-1	SINTOMA	756	787	afectación parenquimatosa basal	409609008	NARROW	301232003
es-S0212-16112012000300028-1	SINTOMA	3719	3864	afectación polirradicular sensitivo-motora de predominio axonal severa de extremidades inferiores (EEII) y leve de extremidades superiores (EESS)	128078004	NARROW	75572007
es-S0210-56912010000200009-1	SINTOMA	554	588	afectación pulmonar parenquimatosa	19829001	EXACT	118946009
es-S0210-56912010000200009-1	SINTOMA	554	588	afectación pulmonar parenquimatosa	19829001	EXACT	128272009
es-S0210-56912010000200009-1	SINTOMA	554	588	afectación pulmonar parenquimatosa	19829001	EXACT	301230006
es-S0211-69952012000700031-1	SINTOMA	1166	1199	afectación pulmonar y neurológica	19829001+118940003	COMPOSITE	
es-S0365-66912012000800004-1	SINTOMA	603	621	afectación pupilar	68633000	NARROW	247010007
es-S0365-66912012000800004-1	SINTOMA	603	621	afectación pupilar	68633000	NARROW	371405004
es-S0211-69952011000600018-1	SINTOMA	2500	2516	afectación renal	90708001	NARROW	249578005
es-S0211-69952011000600018-1	SINTOMA	2500	2516	afectación renal	90708001	NARROW	443820000
es-S0211-69952011000600018-1	SINTOMA	2500	2516	afectación renal	90708001	NARROW	734045002
es-S0211-69952011000600018-1	SINTOMA	2794	2810	afectación renal	90708001	NARROW	249578005
es-S0211-69952011000600018-1	SINTOMA	2794	2810	afectación renal	90708001	NARROW	443820000
es-S0211-69952011000600018-1	SINTOMA	2794	2810	afectación renal	90708001	NARROW	734045002
es-S0376-78922009000100011-1	SINTOMA	4157	4202	afectas a la piel del pubis, escroto y periné	400019007	NARROW	737247007
es-S0210-48062007000100012-1	SINTOMA	670	681	AFP: normal	166558007	EXACT	365802003
es-S0210-48062007000100012-1	SINTOMA	670	681	AFP: normal	166558007	EXACT	442082004
es-S0210-48062007000400013-1	SINTOMA	740	745	aftas	427617000	EXACT	95346009
es-S0465-546X2008000200010-1	SINTOMA	762	774	aftas orales	83312008	EXACT	
es-S0212-71992007000300006-1	SINTOMA	2469	2478	agitación	24199005	EXACT	106126000
es-S0212-16112012000300028-1	SINTOMA	850	859	agitación	24199005	EXACT	106126000
es-S1130-01082007001000017-1	SINTOMA	1337	1358	agitación psicomotriz	47295007	EXACT	28277004
es-S0212-71992007000300006-1	SINTOMA	3521	3542	agitación psicomotriz	47295007	EXACT	28277004
es-S0210-56912006000200007-1	SINTOMA	187	194	agitado	24199005	EXACT	106126000
es-S0365-66912007001200012-1	SINTOMA	596	646	agudeza visual (AV) era de la unidad en ambos ojos	82132006	EXACT	260246004
es-S0365-66912006001200009-1	SINTOMA	1902	1929	agudeza visual de la unidad	82132006	EXACT	260246004
es-S0365-66912007000800012-1	SINTOMA	1877	1954	agudeza visual de percepción de luz en OD y 0,1 con fijación excéntrica en OI	817008006+1010451003	COMPOSITE	
es-S0365-66912005001200010-1	SINTOMA	359	437	agudeza visual era de cuenta dedos en el ojo derecho (OD) y amaurosis en el OI	343051000119108	EXACT	274571007
es-S0004-06142009000500009-1	SINTOMA	1534	1566	aire ectópico en la pelvis menor	285841006	NARROW	282771003
es-S0004-06142009000500009-1	SINTOMA	1534	1566	aire ectópico en la pelvis menor	285841006	NARROW	284005003
es-S0004-06142009000500009-1	SINTOMA	1534	1566	aire ectópico en la pelvis menor	285841006	NARROW	284346004
es-S0004-06142009000500009-1	SINTOMA	1534	1566	aire ectópico en la pelvis menor	285841006	NARROW	609620004
es-S0004-06142009000500013-1	SINTOMA	675	757	aire en el riñón izquierdo y tejidos perirrenales, que infiltra la pared abdominal	122449004	NARROW	128071005
es-S0004-06142009000500013-1	SINTOMA	607	628	aire en la fosa renal	122449004	NARROW	128071005
es-S0212-71992006000100005-1	SINTOMA	2360	2416	aislamiento de Trichophyton mentagrophytes en el cultivo	787182003	EXACT	365690003
es-S0212-16112013000300056-1	SINTOMA	1457	1507	aislamientos previos de Staphylococcus epidermidis	442635007	NARROW	446394004
es-S0212-16112013000300056-1	SINTOMA	1999	2065	aislamientos: Staphylococcus epidermidis en el catéter funcionante	429268001	NARROW	12246311000119109
es-S0212-16112013000300056-1	SINTOMA	1999	2065	aislamientos: Staphylococcus epidermidis en el catéter funcionante	429268001	NARROW	398158001
es-S0212-16112013000300056-1	SINTOMA	1999	2065	aislamientos: Staphylococcus epidermidis en el catéter funcionante	429268001	NARROW	440653007
es-S0212-16112013000300056-1	SINTOMA	1999	2065	aislamientos: Staphylococcus epidermidis en el catéter funcionante	429268001	NARROW	473083009
es-S0212-16112007000800011-1	SINTOMA	1605	1638	alargamiento del espacio QT ni PR	111975006+164947007	COMPOSITE	
es-S0365-66912011000900005-1	SINTOMA	648	666	alas nasales finas	128274005	NARROW	282040001
es-S0365-66912011000900005-1	SINTOMA	648	666	alas nasales finas	128274005	NARROW	398302004
es-S0365-66912011000900005-1	SINTOMA	648	666	alas nasales finas	128274005	NARROW	89488007
es-S0211-69952012000500016-1	SINTOMA	2135	2146	albuminuria	274769005	EXACT	127354003
es-S0211-69952012000500016-1	SINTOMA	2135	2146	albuminuria	274769005	EXACT	29738008
es-S0211-69952013000700025-1	SINTOMA	912	923	albuminuria	274769005	EXACT	127354003
es-S0211-69952013000700025-1	SINTOMA	912	923	albuminuria	274769005	EXACT	29738008
es-S0211-69952017000200225-2	SINTOMA	461	472	albuminuria	274769005	EXACT	127354003
es-S0211-69952017000200225-2	SINTOMA	461	472	albuminuria	274769005	EXACT	29738008
es-S0211-69952012000500016-1	SINTOMA	1716	1727	albuminuria	274769005	EXACT	127354003
es-S0211-69952012000500016-1	SINTOMA	1716	1727	albuminuria	274769005	EXACT	29738008
es-S0212-16112012000300028-1	SINTOMA	1010	1032	alcalosis respiratoria	111378004	EXACT	21420006
es-S0212-16112012000300028-1	SINTOMA	3919	3925	alerta	248234008	EXACT	365933000
es-S0376-78922015000200010-1	SINTOMA	1817	1823	alerta	248234008	EXACT	365933000
es-S0212-71992004000800009-1	SINTOMA	2669	2692	alfafetoproteina normal	166558007	EXACT	365802003
es-S0212-71992004000800009-1	SINTOMA	2669	2692	alfafetoproteina normal	166558007	EXACT	442082004
es-S1130-01082007000400016-1	SINTOMA	1098	1143	ALT y AST mayores de 20 veces el valor normal	707724006	EXACT	166643006
es-S1130-01082007000400016-1	SINTOMA	1098	1143	ALT y AST mayores de 20 veces el valor normal	707724006	EXACT	442756004
es-S1130-01082007000400016-1	SINTOMA	397	439	ALT y AST menos de 3 veces el valor normal	166642001	EXACT	365769003
es-S1130-01082007000400016-1	SINTOMA	397	439	ALT y AST menos de 3 veces el valor normal	166642001	EXACT	442082004
es-S0210-48062007000400013-1	SINTOMA	999	1030	alteración de enzimas hepáticas	166643006	EXACT	365769003
es-S0210-48062007000400013-1	SINTOMA	999	1030	alteración de enzimas hepáticas	166643006	EXACT	442096005
es-S0004-06142008000400010-1	SINTOMA	562	593	alteración de la agudeza visual	170728008	EXACT	260246004
es-S0376-78922012000300005-1	SINTOMA	3281	3310	alteración de la sensibilidad	85972008	EXACT	118940003
es-S1130-01082007000600012-1	SINTOMA	1182	1217	alteración de los hilios pulmonares	19829001	NARROW	118946009
es-S1130-01082007000600012-1	SINTOMA	1182	1217	alteración de los hilios pulmonares	19829001	NARROW	128272009
es-S1130-01082007000600012-1	SINTOMA	1182	1217	alteración de los hilios pulmonares	19829001	NARROW	301230006
es-S0211-69952012000700031-1	SINTOMA	1354	1386	alteración de los test hepáticos	166603001	EXACT	442096005
es-S0211-69952012000700031-1	SINTOMA	1354	1386	alteración de los test hepáticos	166603001	EXACT	785671009
es-S0212-71992006000200006-1	SINTOMA	2409	2466	alteración de pares craneales ni reflejos osteotendinosos	366342008+49051001	COMPOSITE	
es-S0004-06142007000900014-1	SINTOMA	146	178	alteración del hábito intestinal	88111009	EXACT	366256008
es-S0212-71992006000800008-1	SINTOMA	209	241	alteración del hábito intestinal	88111009	EXACT	366256008
es-S1130-01082007000600012-1	SINTOMA	445	477	alteración del hábito intestinal	88111009	EXACT	366256008
es-S0210-56912006000800008-1	SINTOMA	1777	1814	alteración en el tiempo de protromina	409674002	EXACT	165568006
es-S0376-78922014000200011-1	SINTOMA	2691	2714	alteración en la marcha	22325002	EXACT	298302000
es-S0210-48062004000500008-1	SINTOMA	2455	2487	alteración en la potencia sexual	5413009	EXACT	118219009
es-S0210-48062004000500008-1	SINTOMA	2455	2487	alteración en la potencia sexual	5413009	EXACT	56925008
es-S1130-01082008000100009-1	SINTOMA	277	327	alteración en las pruebas de coagulación sanguínea	165563002	EXACT	128153000
es-S0210-48062010000100019-3	SINTOMA	1086	1116	alteración hemodinámica severa	422773005	EXACT	106063007
es-S0212-16112012000300029-1	SINTOMA	1373	1409	alteración hidroelectrolítica severa	105593004	EXACT	237840007
es-S1130-01082007000400016-1	SINTOMA	274	310	alteración mixta del perfil hepático	166603001	NARROW	442096005
es-S1130-01082007000400016-1	SINTOMA	274	310	alteración mixta del perfil hepático	166603001	NARROW	785671009
es-S1130-01082007000700011-2	SINTOMA	1429	1461	alteraciones a nivel neurológico	118940003	EXACT	362965005
es-S0212-71992007000600008-1	SINTOMA	3158	3216	alteraciones bilaterales y difusas del parénquima pulmonar	19829001	NARROW	118946009
es-S0212-71992007000600008-1	SINTOMA	3158	3216	alteraciones bilaterales y difusas del parénquima pulmonar	19829001	NARROW	128272009
es-S0212-71992007000600008-1	SINTOMA	3158	3216	alteraciones bilaterales y difusas del parénquima pulmonar	19829001	NARROW	301230006
es-S0211-57352011000100008-1	SINTOMA	149	173	alteraciones de conducta	430909002	EXACT	54319003
es-S0211-69952012000200030-1	SINTOMA	1980	2010	alteraciones de la coagulación	64779008	EXACT	362970003
es-S0365-66912006000400010-1	SINTOMA	346	383	alteraciones de la posición palpebral	404625000	EXACT	60113004
es-S0212-16112012000300028-1	SINTOMA	1566	1604	alteraciones del equilibrio ácido-base	26436007	EXACT	75934005
es-S0212-71992007000300007-1	SINTOMA	198	219	alteraciones del habl	23168003	EXACT	106170009
es-S0212-71992006000100005-1	SINTOMA	1128	1159	alteraciones del ritmo cardíaco	698247007	EXACT	56265001
es-S1130-01082008000100010-1	SINTOMA	2504	2538	alteraciones electrocardiográficas	102594003	EXACT	301120008
es-S1130-01082008000100010-1	SINTOMA	2504	2538	alteraciones electrocardiográficas	102594003	EXACT	442618008
es-S1130-01082008000100010-1	SINTOMA	2929	2963	alteraciones electrocardiográficas	102594003	EXACT	301120008
es-S1130-01082008000100010-1	SINTOMA	2929	2963	alteraciones electrocardiográficas	102594003	EXACT	442618008
es-S0211-57352011000100008-1	SINTOMA	2265	2292	alteraciones electrolíticas	105593004	EXACT	237840007
es-S0212-16112010000600022-1	SINTOMA	1981	2008	alteraciones electrolíticas	105593004	EXACT	237840007
es-S0211-57352011000100008-1	SINTOMA	1625	1652	alteraciones electrolíticas	105593004	EXACT	237840007
es-S0376-78922009000200008-1	SINTOMA	2109	2134	alteraciones en la marcha	22325002	EXACT	298302000
es-S0004-06142008000400010-1	SINTOMA	1797	1823	alteraciones en la micción	38671000119103	EXACT	252041008
es-S0210-48062009000300013-5	SINTOMA	805	831	alteraciones hemodinámicas	422773005	EXACT	106063007
es-S0212-16112010000600022-1	SINTOMA	1195	1227	alteraciones hidroelectrolíticas	76314005	EXACT	75934005
es-S0212-16112010000600022-1	SINTOMA	766	798	alteraciones hidroelectrolíticas	76314005	EXACT	75934005
es-S0210-48062005000300016-2	SINTOMA	1976	2007	alteraciones intra-peritoneales	66579008	EXACT	105969002
es-S0210-48062005000300016-2	SINTOMA	1976	2007	alteraciones intra-peritoneales	66579008	EXACT	118948005
es-S0210-48062005000300016-2	SINTOMA	1976	2007	alteraciones intra-peritoneales	66579008	EXACT	280133005
es-S1130-01082008000200009-1	SINTOMA	616	643	alteraciones protrombóticas	234467004	EXACT	362970003
es-S1130-01082008000200009-3	SINTOMA	459	486	alteraciones protrombóticas	234467004	EXACT	362970003
es-S1130-01082007000500016-1	SINTOMA	424	472	alteraciones recientes en el tránsito intestinal	88111009	EXACT	366256008
es-S0365-66912011001000004-1	SINTOMA	607	630	alteraciones retinianas	29555009	EXACT	312771007
es-S0365-66912011001000004-1	SINTOMA	607	630	alteraciones retinianas	29555009	EXACT	399858007
es-S0210-48062009000300017-1	SINTOMA	411	459	alteraciones tróficas en extremidades inferiores	373408007	NARROW	280136002
es-S0210-48062009000300017-1	SINTOMA	411	459	alteraciones tróficas en extremidades inferiores	373408007	NARROW	363340006
es-S0212-71992006000100005-1	SINTOMA	2471	2498	Alternaria sp en el cultivo	717159009	NARROW	365690003
es-S0465-546X2014000300010-1	SINTOMA	555	567	alza térmica	64882008	EXACT	
es-S0365-66912007001200012-1	SINTOMA	1474	1520	AMA (Anticuerpos antimitocondriales) negativos	310293008	EXACT	365584005
es-S0365-66912007001200012-1	SINTOMA	1474	1520	AMA (Anticuerpos antimitocondriales) negativos	310293008	EXACT	442225006
es-S0365-66912009001100005-1	SINTOMA	331	339	amblíope	387742006	EXACT	95677002
es-S1130-01082008001000010-1	SINTOMA	453	485	Amilasa y lipasa fueron normales	166571005	EXACT	365767001
es-S1130-01082008001000010-1	SINTOMA	453	485	Amilasa y lipasa fueron normales	166571005	EXACT	442082004
es-S0378-48352005000400004-1	SINTOMA	1355	1389	amiloide con tinción de Rojo Congo	68790008	NARROW	46595003
es-S0004-06142010000500014-1	SINTOMA	1315	1376	amplificación genómica (PCR) para M.tuberculosis fue negativa	719725008	EXACT	315010001
es-S0365-66912005000600011-1	SINTOMA	633	686	ampolla grande en sector nasal de la conjuntiva bulba	246878000	NARROW	112401000119106
