filename	label	off0	off1	span	code	semantic_rel	code_wp
S0211-57352013000300011-1	FARMACO	2588	2593	litio	85899009	EXACT	['57795002', '767300005']
S0211-57352013000300011-1	FARMACO	1049	1054	Litio	85899009	EXACT	['57795002', '767300005']
S0211-57352013000300011-1	FARMACO	4406	4416	Vitamina B	103069003	EXACT	['40924008']
S0211-57352013000300011-1	FARMACO	4375	4386	Risperidona	386840002	EXACT	['372482001', '764391005']
S0211-57352013000300011-1	FARMACO	4353	4363	Olanzapina	386849001	EXACT	['372482001', '764427001']
S0211-57352013000300011-1	FARMACO	3169	3179	tiacídicos	372747003	EXACT	['372695000']
S1130-05582008000200006-1	FARMACO	2262	2270	colágeno	61472002	EXACT	['304381003', '372681003']
S1130-05582008000200006-1	FARMACO	1845	1848	CO2	31811003	EXACT	['1230106003', '18989009']
S1130-05582008000200006-1	FARMACO	1008	1018	hidantoína	372659008	EXACT	['871696008']
S0004-06142006000200011-1	FARMACO	93	102	marihuana	398705004	EXACT	['373469002', '62873003', '771355003']
S1130-01082007000500016-1	FARMACO	2494	2506	capecitabina	386906001	EXACT	['429660001', '866175004']
S1130-01082007000500016-1	FARMACO	1840	1851	gentamicina	387321007	EXACT	['14443002']
S1130-01082007000500016-1	FARMACO	1825	1837	metronidazol	372602008	EXACT	['373235001', '419241000']
S1130-01082007000500016-1	FARMACO	1812	1823	ceftriaxona	372670001	EXACT	['372859005']
S1130-01082007000500016-1	FARMACO	875	886	bilirrubina	79706000	EXACT	['259701009', '32138006', '766718003']
S1130-01082007000500016-1	FARMACO	846	864	fosfatasa alcalina	57056007	EXACT	['130132002', '259670004']
S1130-01082007000500016-1	FARMACO	832	835	GGT	60153001	EXACT	['130082009', '259670004', '312204001']
S1130-01082007000500016-1	FARMACO	818	821	GPT	56935002	EXACT	['130093006', '259669000', '259670004']
S1130-01082007000500016-1	FARMACO	805	808	GOT	26091008	EXACT	['130093006', '259669000', '259670004']
S1130-01082007000500016-1	FARMACO	791	794	LDH	259319003	EXACT	['129919009', '88878007']
S1130-01082007000500016-1	FARMACO	738	749	hemoglobina	38082009	EXACT	['304372009']
S1139-76322014000400009-1	FARMACO	1930	1949	enzimas miocárdicas	259669000	EXACT	['88878007', '90668006']
S1139-76322014000400009-1	FARMACO	1787	1796	adenosina	35431001	EXACT	['304080007', '35069000', '372813008']
S1139-76322014000400009-1	FARMACO	994	1004	amiodarona	372821002	EXACT	['372855004', '417695006']
S0210-56912011000500009-3	FARMACO	877	888	hemoglobina	38082009	EXACT	['304372009']
S0210-56912011000500009-3	FARMACO	682	684	O2	24099007	EXACT	['1230106003', '57795002']
S0210-56912011000500009-3	FARMACO	532	547	heparina sódica	50045009	EXACT	['372636002', '82565009']
S0210-56912011000500009-3	FARMACO	506	517	clopidogrel	386952008	EXACT	['1162905001', '27430008', '89309003']
S0210-56912011000500009-3	FARMACO	472	494	ácido acetilsalicílico	387458008	EXACT	['255637000', '372665008', '771452004']
S1137-66272010000400007-1	FARMACO	3459	3482	N-acetilglucosaminidasa	29497000	EXACT	['74628008', '88878007']
S1137-66272010000400007-1	FARMACO	3484	3487	NAG	29497000	EXACT	['74628008', '88878007']
S1137-66272010000400007-1	FARMACO	3623	3629	cadmio	66586000	EXACT	['22907001', '57795002', '767177002']
S1137-66272010000400007-1	FARMACO	3573	3579	cadmio	66586000	EXACT	['22907001', '57795002', '767177002']
S1137-66272010000400007-1	FARMACO	3438	3453	beta2-globulina	259610007	EXACT	['65699000']
S1137-66272010000400007-1	FARMACO	3303	3313	creatinina	15373003	EXACT	['116651007', '259297003']
S1137-66272010000400007-1	FARMACO	2935	2941	cadmio	66586000	EXACT	['22907001', '57795002', '767177002']
S1137-66272010000400007-1	FARMACO	2726	2732	cadmio	66586000	EXACT	['22907001', '57795002', '767177002']
S1137-66272010000400007-1	FARMACO	2667	2676	enalapril	372658000	EXACT	['372733002', '414000001']
S1137-66272010000400007-1	FARMACO	2624	2628	Ig A	46046006	EXACT	['70095009']
S1137-66272010000400007-1	FARMACO	175	178	IgA	46046006	EXACT	['70095009']
S1137-66272010000400007-1	FARMACO	2543	2546	IgA	46046006	EXACT	['70095009']
S1137-66272010000400007-1	FARMACO	2532	2534	C3	10473000	EXACT	['21774001', '67899004']
S1137-66272010000400007-1	FARMACO	2102	2108	cadmio	66586000	EXACT	['22907001', '57795002', '767177002']
S1137-66272010000400007-1	FARMACO	1997	2007	creatinina	15373003	EXACT	['116651007', '259297003']
S1137-66272010000400007-1	FARMACO	1964	1970	cadmio	66586000	EXACT	['22907001', '57795002', '767177002']
S1137-66272010000400007-1	FARMACO	1896	1902	cadmio	66586000	EXACT	['22907001', '57795002', '767177002']
S1137-66272010000400007-1	FARMACO	1453	1459	cadmio	66586000	EXACT	['22907001', '57795002', '767177002']
S1137-66272010000400007-1	FARMACO	1205	1215	creatinina	15373003	EXACT	['116651007', '259297003']
S1137-66272010000400007-1	FARMACO	1180	1193	transaminasas	130093006	EXACT	['44121006']
S1137-66272010000400007-1	FARMACO	1168	1178	colesterol	84698008	EXACT	['16136003', '259417002', '259428003']
S1137-66272010000400007-1	FARMACO	1026	1032	cadmio	66586000	EXACT	['22907001', '57795002', '767177002']
S1137-66272010000400007-1	FARMACO	759	765	cadmio	66586000	EXACT	['22907001', '57795002', '767177002']
